date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,close_norm,price_change_norm,news_count_capped,headline_clean,word_count,lag1_price,lag2_price,lag3_price,rolling_mean3,rolling_std3,rolling_mean5,sentiment_proxy
2023-03-10,0.6305043725275444,0.0,1,Apple market update,18.043400693960344,4,3,1,0,1,0,-1.610688486121196,-0.931264988413535,0.5265890341390445,apple market update,3,-0.9929274690756028,0.4438083303505744,-0.9682624768107756,-0.4934613757128543,0.8122847048963314,-0.2764094437823763,0.0
2023-03-13,0.5479060299443298,0.0,1,Apple market update,18.251754282940663,0,3,1,1,0,0,-1.5639826451597183,0.7459544855947061,0.5265890341390445,apple market update,3,-0.931264988413535,-0.9929274690756028,0.4438083303505744,-0.3927459906314771,0.9866253829588274,-0.3405384236709267,0.0
2023-03-14,-0.34365471884463,0.0,1,Apple market update,18.115457738245155,1,3,1,0,0,0,-1.5136655278352396,0.7952844701243603,0.5265890341390445,apple market update,3,0.7459544855947061,-0.931264988413535,-0.9929274690756028,0.2033246557685106,0.9828929785878416,0.0121709657161005,0.0
2023-03-15,0.1381884301366041,0.0,1,Apple market update,18.16149413837487,2,3,1,0,0,0,-1.5040354575339043,0.0861659425105818,0.5265890341390445,apple market update,3,0.7952844701243603,0.7459544855947061,-0.931264988413535,0.542468299409883,0.3959384327484717,-0.0593575118518979,0.0
2023-03-17,0.6783399239989137,0.0,1,Apple market update,18.410070665613677,4,3,1,0,1,0,-1.4563666095422925,-0.4133001508521664,0.5265890341390445,apple market update,3,1.0789318811698716,0.0861659425105818,0.7952844701243603,0.2505992242760958,0.7595839897353599,0.4586073257094706,0.0
2023-03-20,-0.7660614585176617,0.0,1,Apple market update,18.1147179391346,0,3,1,1,0,0,-1.3995491947644128,0.8816119430512551,0.5265890341390445,apple market update,3,-0.4133001508521664,1.0789318811698716,0.0861659425105818,0.515747891122987,0.810605630203851,0.4857388172007804,0.0
2023-03-22,0.0800496667921276,0.0,1,Apple market update,18.142312509406043,2,3,1,0,0,0,-1.38943762094801,-0.6352850812356101,0.5265890341390445,apple market update,3,0.6596270126678114,0.8816119430512551,-0.4133001508521664,0.3019846248278189,0.8192528326209834,0.3143171209602322,0.0
2023-03-23,-0.2809939041162413,0.0,1,Apple market update,18.029445425450476,3,3,1,0,0,0,-1.3631956793768705,0.3574808574236797,0.5265890341390445,apple market update,3,-0.6352850812356101,0.6596270126678114,0.8816119430512551,0.1272742629519605,0.6774552677764308,0.1700269162109938,0.0
2023-03-28,-0.3274675014651451,0.0,1,Apple market update,17.64398239660099,1,3,1,0,0,0,-1.3935304008260778,-0.3208064298590649,0.5265890341390445,apple market update,3,-0.8326050193542267,0.4376420822843677,0.3574808574236797,-0.2385897889763077,0.6391021880997168,-0.1987147181481709,0.0
2023-03-29,0.3003032678223618,0.0,1,Apple market update,17.753312434570738,2,3,1,0,0,0,-1.3196196112633265,1.1467606098981462,0.5265890341390445,apple market update,3,-0.3208064298590649,-0.8326050193542267,0.4376420822843677,-0.0022169464383815,1.0274222684836571,0.1576944200785803,0.0
2023-03-30,-0.0760665361723417,-3.469446951953614e-18,1,Apple market update,17.717517590584865,3,3,1,0,0,0,-1.282062337088118,0.536302051343676,0.5265890341390445,apple market update,3,1.1467606098981462,-0.3208064298590649,-0.8326050193542267,0.4540854104609193,0.7372299072026098,0.1934586588625796,0.0
2023-03-31,0.8386608843239628,0.0,1,Apple market update,18.045984399961313,4,3,1,0,1,0,-1.2216336459472363,0.8877781911174618,0.5265890341390445,apple market update,3,0.536302051343676,1.1467606098981462,-0.3208064298590649,0.8569469507864284,0.3063949036184544,0.2834858806291984,0.0
2023-04-05,0.2948354569970755,0.0,1,Apple market update,17.757319543710565,2,4,2,0,0,0,-1.2488385945485094,-0.770942538692159,0.5265890341390445,apple market update,3,-0.2714764453294107,0.4006445938871271,0.8877781911174618,-0.2139247967114806,0.5879100666771406,0.156461170465339,0.0
2023-04-12,0.1507449801089337,0.0,1,Apple market update,17.730192046492654,2,4,2,0,0,0,-1.335509227260531,-0.345471422123892,0.5265890341390445,apple market update,3,-0.5427913602425086,-1.0607561978038773,0.2649871364305781,-0.6496729933900923,0.3694263664224759,-0.4909948764863718,0.0
2023-04-14,-0.8473480492075067,0.0,1,Apple market update,17.715187685706766,4,4,2,0,1,0,-1.214411093221235,-0.2036477166011362,0.5265890341390445,apple market update,3,-0.345471422123892,-0.5427913602425086,-1.0607561978038773,-0.363970166322512,0.1703269074699635,-0.3775359120681673,0.0
2023-04-17,-0.4434990169444543,0.0,1,Apple market update,17.541594294562486,0,4,2,1,0,0,-1.213929589706168,-0.0679902591445873,0.5265890341390445,apple market update,3,-0.2036477166011362,-0.345471422123892,-0.5427913602425086,-0.2057031326232049,0.1387519999976759,-0.4441313911832003,0.0
2023-04-18,0.4887773036173036,0.0,1,Apple market update,17.72599239640444,1,4,2,0,0,0,-1.1845578752870944,0.3883120977547135,0.5265890341390445,apple market update,3,-0.0679902591445873,-0.2036477166011362,-0.345471422123892,0.0388913740029969,0.3101158945963174,-0.1543177320714822,0.0
2023-04-21,0.2925526835997258,0.0,1,Apple market update,17.881752258049474,4,4,2,0,1,0,-1.2189853766143697,-0.6784488176990574,0.5265890341390445,apple market update,3,-0.4317988950507867,0.3574808574236797,0.3883120977547135,-0.2509222851087212,0.5411329170990024,-0.0864890033432077,0.0
2023-04-26,-0.1621666074435447,0.0,1,Apple market update,17.633196531925616,2,4,2,0,0,0,-1.2488385945485094,-0.0803227552770009,0.5265890341390445,apple market update,3,-0.6537838254342304,0.0430022060471344,-0.6784488176990574,-0.230368124888032,0.3718371997570589,-0.3602704174827882,0.0
2023-05-04,0.5788622872123724,0.0,1,Apple market update,18.212861683029736,3,5,2,0,0,0,-1.2006882430418313,-0.6846150657652643,0.5265890341390445,apple market update,3,-0.4749626315142341,-0.4564638873156138,-0.1049877475418279,-0.5386805281983705,0.1267210236124191,-0.2665434468764454,0.0
2023-05-09,-0.5427102114283452,0.0,1,Apple market update,17.629411255259036,1,5,2,0,0,0,-1.0588854578546645,-0.690781313831471,0.5265890341390445,apple market update,3,-0.0988214994756212,-0.6846150657652643,-0.4749626315142341,-0.4914059596907852,0.340002094781235,-0.481128879580441,0.0
2023-05-10,0.4529477413555116,0.0,1,Apple market update,17.799379712408765,2,5,2,0,0,0,-1.0165131485287875,0.5671332916747098,0.5265890341390445,apple market update,3,-0.690781313831471,-0.0988214994756212,-0.6846150657652643,-0.0741565072107938,0.6293199186971685,-0.2764094437823762,0.0
2023-05-17,0.8169644502051043,0.0,1,Apple market update,17.87511875463329,2,5,2,0,0,0,-1.0314397574958574,0.1478284231726495,0.5265890341390445,apple market update,3,-0.2529777011307904,-0.4071339027859597,-0.0063277784825196,-0.1707610602480332,0.2864707277138116,0.0097044664896178,0.0
2023-05-18,0.3334636265334269,0.0,1,Apple market update,17.997510332924836,3,5,2,0,0,0,-0.9753445979905776,0.7706194778595332,0.5265890341390445,apple market update,3,0.1478284231726495,-0.2529777011307904,-0.4071339027859597,0.221823399967131,0.5157947640800059,0.0504017037265825,0.0
2023-05-23,0.4091368633423349,0.0,1,Apple market update,17.742368992205932,1,5,2,0,0,0,-1.0581632025820642,-1.0114262132742229,0.5265890341390445,apple market update,3,-0.4133001508521664,-0.0371590188135535,0.7706194778595332,-0.4872951276466473,0.491330422418232,-0.108687496381552,0.0
2023-05-24,-0.2920835761034208,0.0,1,Apple market update,17.62535688505239,2,5,2,0,0,0,-1.0516629051286623,0.0245034618485141,0.5265890341390445,apple market update,3,-1.0114262132742229,-0.4133001508521664,-0.0371590188135535,-0.4667409674259581,0.5200283776939779,-0.1333524886463791,0.0
2023-05-25,0.5682038154391545,0.0,1,Apple market update,17.84190279642753,3,5,2,0,0,0,-1.024217204769856,0.3389821132250594,0.5265890341390445,apple market update,3,0.0245034618485141,-1.0114262132742229,-0.4133001508521664,-0.2159802127335496,0.7065939147594021,-0.2196799615732739,0.0
2023-05-26,-0.0396275059009279,0.0,1,Apple market update,17.819839252412972,4,5,2,0,1,0,-0.966436782961842,0.7952844701243603,0.5265890341390445,apple market update,3,0.3389821132250594,0.0245034618485141,-1.0114262132742229,0.3862566817326447,0.3875590333102378,-0.0531912637856911,0.0
2023-05-31,1.4076001446236523,0.0,1,Apple market update,18.416926716400077,2,5,2,0,0,0,-0.9231014666058316,-0.0926552514094144,0.5265890341390445,apple market update,3,0.5856320358733301,0.7952844701243603,0.3389821132250594,0.4294204181960923,0.4641236789826325,0.3303493659323698,0.0
2023-06-01,-0.9568345487304192,0.0,1,Apple market update,18.048192874974628,3,6,2,0,0,0,-0.8556909744964823,0.9124431833822888,0.5265890341390445,apple market update,3,-0.0926552514094144,0.5856320358733301,0.7952844701243603,0.4684733226154017,0.5126893201290356,0.5079373102391248,0.0
2023-06-07,-0.1025516276307518,0.0,1,Apple market update,17.941751011313396,2,6,2,0,0,0,-0.9096193681839616,-0.5551238563749221,0.5265890341390445,apple market update,3,-0.2036477166011362,-0.5427913602425086,0.2218233999671307,-0.4338543110728554,0.1994600955552629,-0.0334592699738295,0.0
2023-06-08,-0.5404105245504198,0.0,1,Apple market update,17.73182237328518,3,6,2,0,0,0,-0.844375641892413,0.8816119430512551,0.5265890341390445,apple market update,3,-0.5551238563749221,-0.2036477166011362,-0.5427913602425086,0.0409467900250658,0.7489474573306064,-0.0396255180400362,0.0
2023-06-09,-0.0515246168258259,0.0,1,Apple market update,17.705287974894997,4,6,2,0,1,0,-0.8349863233486104,0.0615009502457547,0.5265890341390445,apple market update,3,0.8816119430512551,-0.5551238563749221,-0.2036477166011362,0.1293296789740294,0.7207655594358435,-0.0716900079843114,0.0
2023-06-13,0.0498188907916692,0.0,1,Apple market update,17.821553838900513,1,6,2,0,0,0,-0.7791319156008639,-0.2344789569321701,0.5265890341390445,apple market update,3,0.8877781911174618,0.0615009502457547,0.8816119430512551,0.2382667281436823,0.5816355231276867,0.2082576542214758,0.0
2023-06-14,0.1357170502718312,0.0,1,Apple market update,17.866650097536485,2,6,2,0,0,0,-0.7639645548762604,0.1416621751064427,0.5265890341390445,apple market update,3,-0.2344789569321701,0.8877781911174618,0.0615009502457547,0.2649871364305783,0.5712022944205694,0.3476148605177488,0.0
2023-06-16,1.091784880630686,0.0,1,Apple market update,18.433164506520004,4,6,2,0,1,0,-0.7410931379105878,-0.4379651431169935,0.5265890341390445,apple market update,3,0.616463276204364,0.1416621751064427,-0.2344789569321701,0.1067201027312713,0.5280819388925717,0.194691908475821,0.0
2023-06-21,0.0033404420452844,0.0,1,Apple market update,17.71780036916339,2,6,2,0,0,0,-0.7637238031187272,-0.42563264698458,0.5265890341390445,apple market update,3,-0.0433252668797603,-0.4379651431169935,0.616463276204364,-0.3023076856604443,0.2243701017144099,-0.0297595211341054,0.0
2023-06-26,-0.2453576152744505,0.0,1,Apple market update,17.688557801036243,0,6,2,1,0,0,-0.7326668263969193,-0.5427913602425086,0.5265890341390445,apple market update,3,-0.1789827243363092,0.9432744237133228,-0.42563264698458,0.0738334463781685,0.7746191907589908,-0.049491514945967,0.0
2023-06-27,0.157360624355263,0.0,1,Apple market update,17.742043798891906,1,6,2,0,0,0,-0.6664600930752367,0.856946950786428,0.5265890341390445,apple market update,3,-0.5427913602425086,-0.1789827243363092,0.9432744237133228,0.0450576220692036,0.7262660617526208,0.1305629285872705,0.0
2023-06-28,0.0433552964459615,0.0,1,Apple market update,17.751578180713345,2,6,2,0,0,0,-0.6382921374438303,0.3143171209602323,0.5265890341390445,apple market update,3,0.856946950786428,-0.5427913602425086,-0.1789827243363092,0.2094909038347174,0.7057324115329896,0.278552882176233,0.0
2023-06-29,-0.2465373701058125,-3.469446951953614e-18,1,Apple market update,17.651673617428443,3,6,2,0,0,0,-0.630106577687695,0.0368359579809276,0.5265890341390445,apple market update,3,0.3143171209602323,0.856946950786428,-0.5427913602425086,0.4027000099091962,0.4171380603880795,0.0972651890297539,0.0
2023-07-05,1.0064740109796906,0.0,1,Apple market update,17.663960996903736,2,7,3,0,0,0,-0.5889380271494848,-0.4379651431169935,0.5265890341390445,apple market update,3,-0.5551238563749221,1.3502467960829694,0.0368359579809276,0.1190525988636848,1.067853409636778,0.1416621751064426,0.0
2023-07-11,-0.6483588685713187,0.0,1,Apple market update,17.657928383054088,1,7,3,0,0,0,-0.6659785895601704,-0.2468114530645836,0.5265890341390445,apple market update,3,-0.7462775464273319,-0.4379651431169935,0.079999694444375,-0.4770180475363026,0.2520127806529847,-0.3578039182563056,0.0
2023-07-12,0.6848622448257744,0.0,1,Apple market update,17.922280948821435,2,7,3,0,0,0,-0.6257730460520937,0.480805818747815,0.5265890341390445,apple market update,3,-0.2468114530645836,-0.7462775464273319,-0.4379651431169935,-0.1707610602480332,0.61706656282613,-0.1740497258833439,0.0
2023-07-13,-0.9983179577167952,-3.469446951953614e-18,1,Apple market update,17.537396771046275,3,7,3,0,0,0,-0.6074759124795562,0.1786596635036834,0.5265890341390445,apple market update,3,0.480805818747815,-0.2468114530645836,-0.7462775464273319,0.1375513430623052,0.3655463637721792,-0.1543177320714822,0.0
2023-07-14,0.0355715025355934,0.0,1,Apple market update,17.54400009653203,4,7,3,0,1,0,-0.6041053878740884,-0.0248265226811399,0.5265890341390445,apple market update,3,0.1786596635036834,0.480805818747815,-0.2468114530645836,0.2115463198567864,0.2544153401414636,-0.0716900079843114,0.0
2023-07-18,-0.1008870077857047,0.0,1,Apple market update,17.6926978030659,1,7,3,0,0,0,-0.5318798606140711,-0.1543177320714821,0.5265890341390445,apple market update,3,0.9926044082429768,-0.0248265226811399,0.1786596635036834,0.2711533844967852,0.6281406515070204,0.2945851271483705,0.0
2023-07-21,0.4992735063888848,0.0,1,Apple market update,18.091505632435847,4,7,3,0,1,0,-0.5742521699399483,-0.4564638873156138,0.5265890341390445,apple market update,3,-0.6969475618976777,0.3636471054898864,-0.1543177320714821,-0.2632547812411347,0.5560688636538721,0.0097044664896178,0.0
2023-07-24,-1.1900550212786447,0.0,1,Apple market update,17.630533578671617,0,7,3,1,0,0,-0.5549920293372769,0.1848259115698901,0.5265890341390445,apple market update,3,-0.4564638873156138,-0.6969475618976777,0.3636471054898864,-0.3228618458811336,0.4558160196113779,-0.1518512328449995,0.0
2023-07-25,-0.5045030374179372,0.0,1,Apple market update,17.43405340782949,1,7,3,0,0,0,-0.5345281299469388,0.2033246557685104,0.5265890341390445,apple market update,3,0.1848259115698901,-0.4564638873156138,-0.6969475618976777,-0.0227711066590708,0.3757028371990742,-0.0803227552770009,0.0
2023-07-27,0.017816203418992,0.0,1,Apple market update,17.67540204410831,3,7,3,0,0,0,-0.5439174484907406,-0.4811288795804409,0.5265890341390445,apple market update,3,0.2033246557685104,0.2033246557685104,0.1848259115698901,-0.0248265226811397,0.3951694328815076,-0.0692235087578288,0.0
2023-07-28,0.063709788363681,0.0,1,Apple market update,17.692764069646728,4,7,3,0,1,0,-0.4820442468046593,0.7582869817271197,0.5265890341390445,apple market update,3,-0.4811288795804409,0.2033246557685104,0.2033246557685104,0.1601609193050633,0.6208343180143189,0.1737266650507178,0.0
2023-08-07,-0.4406412557704361,0.0,1,Apple market update,18.396143154595272,0,8,3,1,0,0,-0.8850626889155561,-1.1409174226645653,0.5265890341390445,apple market update,3,-0.5242926160438883,-1.0299249574728433,-0.3393051740576852,-0.898378332060432,0.3286866654247505,-0.582255347866232,0.0
2023-08-10,-0.2441784199153934,0.0,1,Apple market update,17.817134768879264,3,8,3,0,0,0,-0.9060080918209612,-0.1481514840052753,0.5265890341390445,apple market update,3,-0.6291188331694033,0.2526546402981646,-1.1409174226645653,-0.174871892292171,0.4414936010771033,-0.4379651431169936,0.0
2023-08-11,-0.1128442234395074,0.0,1,Apple market update,17.767459816055695,4,8,3,0,1,0,-0.9045635812757608,-0.0556577630121738,0.5265890341390445,apple market update,3,-0.1481514840052753,-0.6291188331694033,0.2526546402981646,-0.2776426933956171,0.307880463375802,-0.3442381725106507,0.0
2023-08-17,0.8688796974001811,0.0,1,Apple market update,18.00611789158577,3,8,3,0,0,0,-0.9946047385932484,-0.9744287248769824,0.5265890341390445,apple market update,3,-0.3824689105211326,-0.7647762906259522,0.5054708110126422,-0.707224642008022,0.3001470467071668,-0.3343721756047198,0.0
2023-08-18,-0.1850675179665069,0.0,1,Apple market update,17.929203412261792,4,8,3,0,1,0,-0.983048654231646,0.0984984386429953,0.5265890341390445,apple market update,3,-0.9744287248769824,-0.3824689105211326,-0.7647762906259522,-0.4194663989183729,0.5374195615769246,-0.303540935273686,0.0
2023-08-21,-0.7212574915725177,0.0,1,Apple market update,17.650909527063792,0,8,3,1,0,0,-0.9510286704797054,0.4006445938871271,0.5265890341390445,apple market update,3,0.0984984386429953,-0.9744287248769824,-0.3824689105211326,-0.1584285641156197,0.7226446371171166,-0.324506178698789,0.0
2023-08-22,-0.2382908330705837,0.0,1,Apple market update,17.55410596186158,1,8,3,0,0,0,-0.9178049279400968,0.4129770900195406,0.5265890341390445,apple market update,3,0.4006445938871271,0.0984984386429953,-0.9744287248769824,0.304040040849888,0.1781110195735948,-0.0889555025696904,0.0
2023-08-25,-0.1553396514002992,0.0,1,Apple market update,17.75611326511222,4,8,3,0,1,0,-0.8850626889155561,0.7027907491312588,0.5265890341390445,apple market update,3,1.2762518192884882,0.4129770900195406,0.4006445938871271,0.7973398861464295,0.4393352581245074,0.5782325381938819,0.0
2023-08-28,-0.4084544547527973,0.0,1,Apple market update,17.595616889265163,0,8,3,1,0,0,-0.847505414740347,0.4684733226154015,0.5265890341390445,apple market update,3,0.7027907491312588,1.2762518192884882,0.4129770900195406,0.8158386303450498,0.4155856019005619,0.6522275149883632,0.0
2023-08-29,0.5033739684303682,0.0,1,Apple market update,17.785876072581356,1,8,3,0,0,0,-0.7540937328173914,1.2700855712222814,0.5265890341390445,apple market update,3,0.4684733226154015,0.7027907491312588,1.2762518192884882,0.813783214322981,0.4121711353020065,0.826115710455394,0.0
2023-08-30,0.371340451908524,0.0,1,Apple market update,17.92332895567185,2,8,3,0,0,0,-0.6700713694382378,1.1097631215009054,0.5265890341390445,apple market update,3,1.2700855712222814,0.4684733226154015,0.7027907491312588,0.9494406717795296,0.4241733315434158,0.965472916751667,0.0
2023-08-31,0.0175539273043284,0.0,1,Apple market update,17.923009898767134,3,8,3,0,0,0,-0.6650155825300363,-0.0001615304163129,0.5265890341390445,apple market update,3,1.1097631215009054,1.2700855712222814,0.4684733226154015,0.7932290541022916,0.6917566672416275,0.7101902468107067,0.0
2023-09-01,-0.7362423660173624,0.0,1,Apple market update,17.639062962252904,4,9,3,0,1,0,-0.6272175565972942,0.4499745784167812,0.5265890341390445,apple market update,3,-0.0001615304163129,1.1097631215009054,1.2700855712222814,0.5198587231671249,0.5582526565086848,0.6596270126678112,0.0
2023-09-08,-1.3836343325728848,0.0,1,Apple market update,17.998343615421724,4,9,3,0,1,0,-0.895415014489492,0.1416621751064427,0.5265890341390445,apple market update,3,0.0060047176498938,0.4499745784167812,-0.0001615304163129,0.1992138237243728,0.227511436001188,0.3414486124515419,0.0
2023-09-13,-0.1664436012771079,0.0,1,Apple market update,18.249511579404626,2,9,3,0,0,0,-0.989789703442581,-0.8079400270893997,0.5265890341390445,apple market update,3,-1.1285849265321517,0.3328158651588526,0.1416621751064427,-0.5345696961542327,0.7680960694245708,-0.2912084391412725,0.0
2023-09-15,1.4248740496104024,0.0,1,Apple market update,18.509236353833735,4,9,3,0,1,0,-0.9707703145974432,-0.3331389259914784,0.5265890341390445,apple market update,3,0.4684733226154015,-0.8079400270893997,-1.1285849265321517,-0.2242018768218252,0.6451420156349302,-0.2936749383677552,0.0
2023-09-18,-1.2500191200451625,0.0,1,Apple market update,18.02404059608157,0,9,3,1,0,0,-0.9002300496401595,0.9679394159781496,0.5265890341390445,apple market update,3,-0.3331389259914784,0.4684733226154015,-0.8079400270893997,0.3677579375340245,0.6563603465929942,-0.1666502282038958,0.0
2023-09-21,0.2194882630178055,0.0,1,Apple market update,17.961009170713282,3,9,3,0,0,0,-0.9962900008959829,-0.6229525851031965,0.5265890341390445,apple market update,3,-1.307406120452148,0.3081508728940255,0.9679394159781496,-0.5407359442204395,0.8109104646728668,-0.1974814685349296,0.0
2023-09-22,-0.2660841528417018,0.0,1,Apple market update,17.85373265779867,4,9,3,0,1,0,-0.975826101505644,0.2279896480333375,0.5265890341390445,apple market update,3,-0.6229525851031965,-1.307406120452148,0.3081508728940255,-0.5674563525073354,0.7692008290069855,-0.0852557537299665,0.0
2023-09-27,0.1108333494159203,0.0,1,Apple market update,18.019035346452377,2,9,3,0,0,0,-1.0795901090025355,-0.6229525851031965,0.5265890341390445,apple market update,3,-1.5170585547031783,0.3821458496885068,0.2279896480333375,-0.5859550967059557,0.9501425961538464,-0.4305656454375455,0.0
2023-09-28,-0.4415935227321901,0.0,1,Apple market update,17.84610563878617,3,9,3,0,0,0,-1.0733305633066677,0.0183372137823073,0.5265890341390445,apple market update,3,-0.6229525851031965,-1.5170585547031783,0.3821458496885068,-0.7072246420080223,0.7711591120851852,-0.3023076856604447,0.0
2023-09-29,-0.1989148415883689,0.0,1,Apple market update,17.764079568084682,4,9,3,0,1,0,-1.0610522236724649,0.1108309347754089,0.5265890341390445,apple market update,3,0.0183372137823073,-0.6229525851031965,-1.5170585547031783,-0.1645948121818264,0.3996344055557097,-0.3257394283120304,0.0
