date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,close_norm,price_change_norm,news_count_capped,headline_clean,word_count,lag1_price,lag2_price,lag3_price,rolling_mean3,rolling_std3,rolling_mean5,sentiment_proxy
2023-02-08,-0.6784210681181941,0.0,0,Apple market update,17.97626846087594,2,2,1,0,0,0,-1.5350924342557115,-1.1655824149293923,0.5265890341390445,apple market update,3,1.1097631215009054,-1.177914911061806,0.4129770900195406,-0.41124473483009744,1.3172458756362417,-0.06799025914458756,0.0
2023-02-09,-0.340898965407362,0.0,1,Apple market update,17.840989044231957,3,2,1,0,0,0,-1.5598898652816509,-0.4996276237790611,0.5265890341390445,apple market update,3,-1.1655824149293923,1.1097631215009054,-1.177914911061806,-0.18514897240251585,1.1698170558540457,-0.2640769476499628,0.0
2023-02-10,0.0848750623805009,0.0,1,Apple market update,17.866437764099306,4,2,1,0,1,0,-1.5509820502529157,0.079999694444375,0.5265890341390445,apple market update,3,-0.4996276237790611,-1.1655824149293923,1.1097631215009054,-0.528403448088026,0.6232894462819795,-0.33067242676499586,0.0
2023-02-13,0.2239873237310095,0.0,0,Apple market update,17.94584949648718,0,2,1,1,0,0,-1.4838123099010996,1.0850981292360784,0.5265890341390445,apple market update,3,0.079999694444375,-0.4996276237790611,-1.1655824149293923,0.22182339996713094,0.8018256672453834,0.121930181294581,0.0
2023-02-14,-0.0024787307450995,0.0,1,Apple market update,17.93791767415672,1,2,1,0,0,0,-1.4992204223832362,-0.3331389259914784,0.5265890341390445,apple market update,3,1.0850981292360784,0.079999694444375,-0.4996276237790611,0.27731963256299186,0.7294178875579377,-0.16665022820389574,0.0
2023-02-15,0.176349669836071,0.0,0,Apple market update,17.99868679914288,2,2,1,0,0,0,-1.4486625533012245,0.7829519739919467,0.5265890341390445,apple market update,3,-0.3331389259914784,1.0850981292360784,0.079999694444375,0.511637059078849,0.7470327459327731,0.22305664958037202,0.0
2023-02-16,0.1195779776630243,0.0,0,Apple market update,18.037484352194543,3,2,1,0,0,0,-1.4869420827490334,-0.715446306096298,0.5265890341390445,apple market update,3,0.7829519739919467,-0.3331389259914784,1.0850981292360784,-0.08854441936527642,0.7785686905769068,0.17989291311692465,0.0
2023-02-17,-0.3590165099154223,0.0,0,Apple market update,17.895487413914086,4,2,1,0,1,0,-1.5146285348653736,-0.5366251121763018,0.5265890341390445,apple market update,3,-0.715446306096298,0.7829519739919467,-0.3331389259914784,-0.1563731480935509,0.8183782857483727,0.056567951792789284,0.0
2023-02-22,-0.3624079503555731,0.0,1,Apple market update,17.747557754376846,2,2,1,0,0,0,-1.600817664062327,0.1046646867092021,0.5265890341390445,apple market update,3,-0.5366251121763018,-0.715446306096298,0.7829519739919467,-0.38246891052113247,0.4312407807845499,-0.13951873671258597,0.0
2023-02-23,-0.1206646256995312,0.0,0,Apple market update,17.694890550458997,3,2,1,0,0,0,-1.5892615797007246,0.1293296789740292,0.5265890341390445,apple market update,3,0.1046646867092021,-0.5366251121763018,-0.715446306096298,-0.10087691549769007,0.3775704684457629,-0.04702501571948446,0.0
2023-02-24,0.368926041025801,0.0,1,Apple market update,17.831345698928207,4,2,1,0,1,0,-1.6530607954470733,-1.1840811591280125,0.5265890341390445,apple market update,3,0.1293296789740292,0.1046646867092021,-0.5366251121763018,-0.31669559781492695,0.751279158796295,-0.44043164234347626,0.0
2023-02-27,-0.5384407622498084,0.0,0,Apple market update,17.622139736068654,0,2,1,1,0,0,-1.6244113363006,0.4314758342181609,0.5265890341390445,apple market update,3,-1.1840811591280125,0.1293296789740292,0.1046646867092021,-0.20775854864527407,0.858910620837276,-0.21104721428058454,0.0
2023-02-28,0.3179687199414235,0.0,0,Apple market update,17.7384141742722,1,2,1,0,0,0,-1.6364489241772695,-0.2838089414618243,0.5265890341390445,apple market update,3,0.4314758342181609,-1.1840811591280125,0.1293296789740292,-0.34547142212389187,0.809541719634314,-0.16048398013768903,0.0
2023-03-01,0.2591500353067332,0.0,1,Apple market update,17.831515146759962,2,3,1,0,0,0,-1.686284537986681,-0.9497637326121554,0.5265890341390445,apple market update,3,-0.2838089414618243,0.4314758342181609,-1.1840811591280125,-0.2673656132852728,0.6907665832432411,-0.37136966400196053,0.0
2023-03-02,-0.1406163990052927,0.0,1,Apple market update,17.771322690816895,3,3,1,0,0,0,-1.672080184292211,0.1786596635036834,0.5265890341390445,apple market update,3,-0.9497637326121554,-0.2838089414618243,0.4314758342181609,-0.3516376701900987,0.5672613088833679,-0.36150366709602966,0.0
2023-03-06,0.5604685400847903,0.0,0,Apple market update,18.28781200029894,0,3,1,1,0,0,-1.4842938134161658,1.066599385037458,0.5265890341390445,apple market update,3,0.1786596635036834,-0.9497637326121554,-0.2838089414618243,0.09849843864299546,1.0105688606091086,0.08863244173706444,0.0
2023-03-07,-1.1469093145757507,0.0,1,Apple market update,17.84410699666361,1,3,1,0,0,0,-1.5370184483159783,-0.9682624768107756,0.5265890341390445,apple market update,3,1.066599385037458,0.1786596635036834,-0.9497637326121554,0.0923321905767887,1.0201740163509228,-0.19131522046872287,0.0
2023-03-08,-0.4447700578235917,0.0,0,Apple market update,17.670006161484746,2,3,1,0,0,0,-1.5069244786243046,0.4438083303505744,0.5265890341390445,apple market update,3,-0.9682624768107756,1.066599385037458,0.1786596635036834,0.1807150795257524,1.0426309237564817,-0.0457917661062431,0.0
2023-03-09,0.3561455801130718,0.0,0,Apple market update,17.801408384082738,3,3,1,0,0,0,-1.5610936240693174,-0.9929274690756028,0.5265890341390445,apple market update,3,0.4438083303505744,-0.9682624768107756,1.066599385037458,-0.5057938718452678,0.8224720951328693,-0.05442451339893262,0.0
2023-03-10,0.6305043725275444,0.0,1,Apple market update,18.043400693960344,4,3,1,0,1,0,-1.610688486121196,-0.931264988413535,0.5265890341390445,apple market update,3,-0.9929274690756028,0.4438083303505744,-0.9682624768107756,-0.49346137571285437,0.8122847048963314,-0.2764094437823763,0.0
2023-03-13,0.5479060299443298,0.0,1,Apple market update,18.251754282940663,0,3,1,1,0,0,-1.5639826451597183,0.7459544855947061,0.5265890341390445,apple market update,3,-0.931264988413535,-0.9929274690756028,0.4438083303505744,-0.39274599063147714,0.9866253829588274,-0.3405384236709267,0.0
2023-03-14,-0.34365471884463,0.0,1,Apple market update,18.115457738245155,1,3,1,0,0,0,-1.5136655278352396,0.7952844701243603,0.5265890341390445,apple market update,3,0.7459544855947061,-0.931264988413535,-0.9929274690756028,0.20332465576851064,0.9828929785878415,0.012170965716100523,0.0
2023-03-15,0.1381884301366041,0.0,1,Apple market update,18.16149413837487,2,3,1,0,0,0,-1.5040354575339043,0.0861659425105818,0.5265890341390445,apple market update,3,0.7952844701243603,0.7459544855947061,-0.931264988413535,0.542468299409883,0.3959384327484717,-0.05935751185189799,0.0
2023-03-16,-0.0160321568993812,0.0,0,Apple market update,18.148361404750453,3,3,1,0,0,0,-1.4363842136670215,1.0789318811698716,0.5265890341390445,apple market update,3,0.0861659425105818,0.7952844701243603,0.7459544855947061,0.6534607646016047,0.5113526423386002,0.35501435819719684,0.0
2023-03-17,0.6783399239989137,0.0,1,Apple market update,18.410070665613677,4,3,1,0,1,0,-1.4563666095422925,-0.4133001508521664,0.5265890341390445,apple market update,3,1.0789318811698716,0.0861659425105818,0.7952844701243603,0.2505992242760958,0.7595839897353599,0.4586073257094706,0.0
2023-03-20,-0.7660614585176617,0.0,1,Apple market update,18.1147179391346,0,3,1,1,0,0,-1.3995491947644128,0.8816119430512551,0.5265890341390445,apple market update,3,-0.4133001508521664,1.0789318811698716,0.0861659425105818,0.515747891122987,0.810605630203851,0.4857388172007804,0.0
2023-03-21,0.0288011484536882,0.0,0,Apple market update,18.118741533118417,1,3,1,0,0,0,-1.3550101196207347,0.6596270126678114,0.5265890341390445,apple market update,3,0.8816119430512551,-0.4133001508521664,1.0789318811698716,0.3759796016223002,0.6924891501525141,0.45860732570947055,0.0
2023-03-22,0.0800496667921276,0.0,1,Apple market update,18.142312509406043,2,3,1,0,0,0,-1.38943762094801,-0.6352850812356101,0.5265890341390445,apple market update,3,0.6596270126678114,0.8816119430512551,-0.4133001508521664,0.30198462482781896,0.8192528326209834,0.3143171209602322,0.0
2023-03-23,-0.2809939041162413,0.0,1,Apple market update,18.029445425450476,3,3,1,0,0,0,-1.3631956793768705,0.3574808574236797,0.5265890341390445,apple market update,3,-0.6352850812356101,0.6596270126678114,0.8816119430512551,0.1272742629519605,0.6774552677764308,0.17002691621099383,0.0
2023-03-24,-0.3350906438554052,0.0,0,Apple market update,17.89637299337775,4,3,1,0,1,0,-1.3318979508975295,0.4376420822843677,0.5265890341390445,apple market update,3,0.3574808574236797,-0.6352850812356101,0.6596270126678114,0.05327928615747927,0.5976597037824912,0.3402153628383006,0.0
2023-03-27,-0.3059377773018191,0.0,0,Apple market update,17.774232036739154,0,3,1,1,0,0,-1.3786037918590075,-0.8326050193542267,0.5265890341390445,apple market update,3,0.4376420822843677,0.3574808574236797,-0.6352850812356101,-0.012494026548726259,0.7113669839703758,-0.002628029642795693,0.0
2023-03-28,-0.3274675014651451,0.0,1,Apple market update,17.64398239660099,1,3,1,0,0,0,-1.3935304008260778,-0.3208064298590649,0.5265890341390445,apple market update,3,-0.8326050193542267,0.4376420822843677,0.3574808574236797,-0.23858978897630778,0.6391021880997168,-0.19871471814817093,0.0
2023-03-29,0.3003032678223618,0.0,1,Apple market update,17.753312434570738,2,3,1,0,0,0,-1.3196196112633265,1.1467606098981462,0.5265890341390445,apple market update,3,-0.3208064298590649,-0.8326050193542267,0.4376420822843677,-0.0022169464383815876,1.0274222684836571,0.1576944200785803,0.0
2023-03-30,-0.0760665361723417,-3.469446951953614e-18,1,Apple market update,17.717517590584865,3,3,1,0,0,0,-1.282062337088118,0.536302051343676,0.5265890341390445,apple market update,3,1.1467606098981462,-0.3208064298590649,-0.8326050193542267,0.4540854104609193,0.7372299072026098,0.1934586588625796,0.0
2023-03-31,0.8386608843239628,0.0,1,Apple market update,18.045984399961313,4,3,1,0,1,0,-1.2216336459472363,0.8877781911174618,0.5265890341390445,apple market update,3,0.536302051343676,1.1467606098981462,-0.3208064298590649,0.8569469507864284,0.30639490361845445,0.28348588062919844,0.0
2023-04-03,-0.4815561326280494,0.0,0,Apple market update,17.858144212294654,0,4,2,1,0,0,-1.1915396762555626,0.4006445938871271,0.5265890341390445,apple market update,3,0.8877781911174618,0.536302051343676,1.1467606098981462,0.6082416121160885,0.25140855333646983,0.5301358032774692,0.0
2023-04-04,-0.5351606919780444,0.0,0,Apple market update,17.650183748293486,1,4,2,0,0,0,-1.2045402711623654,-0.2714764453294107,0.5265890341390445,apple market update,3,0.4006445938871271,0.8877781911174618,0.536302051343676,0.33898211322505967,0.5820820596547726,0.5400018001833999,0.0
2023-04-05,0.2948354569970755,0.0,1,Apple market update,17.757319543710565,2,4,2,0,0,0,-1.2488385945485094,-0.770942538692159,0.5265890341390445,apple market update,3,-0.2714764453294107,0.4006445938871271,0.8877781911174618,-0.21392479671148065,0.5879100666771406,0.156461170465339,0.0
2023-04-06,-0.3174386621161992,0.0,0,Apple market update,17.6308045995899,3,4,2,0,0,0,-1.227411688128038,0.2649871364305781,0.5265890341390445,apple market update,3,-0.770942538692159,-0.2714764453294107,0.4006445938871271,-0.25914394919699696,0.5180749374324309,0.1021981874827194,0.0
2023-04-10,0.1485348663937004,0.0,0,Apple market update,17.680796211760818,0,4,2,1,0,0,-1.2897663933291863,-1.0607561978038773,0.5265890341390445,apple market update,3,0.2649871364305781,-0.770942538692159,-0.2714764453294107,-0.5222372000218192,0.6969860875075767,-0.2875086903015484,0.0
2023-04-11,0.0144039585668472,0.0,0,Apple market update,17.679271480763383,1,4,2,0,0,0,-1.3188973559907262,-0.5427913602425086,0.5265890341390445,apple market update,3,-1.0607561978038773,0.2649871364305781,-0.770942538692159,-0.44618680720526904,0.6681303591496324,-0.4761958811274756,0.0
2023-04-12,0.1507449801089337,0.0,1,Apple market update,17.730192046492654,2,4,2,0,0,0,-1.335509227260531,-0.345471422123892,0.5265890341390445,apple market update,3,-0.5427913602425086,-1.0607561978038773,0.2649871364305781,-0.6496729933900923,0.3694263664224759,-0.4909948764863718,0.0
2023-04-14,-0.8473480492075067,0.0,1,Apple market update,17.715187685706766,4,4,2,0,1,0,-1.214411093221235,-0.2036477166011362,0.5265890341390445,apple market update,3,-0.345471422123892,-0.5427913602425086,-1.0607561978038773,-0.36397016632251206,0.1703269074699635,-0.3775359120681673,0.0
2023-04-17,-0.4434990169444543,0.0,1,Apple market update,17.541594294562486,0,4,2,1,0,0,-1.213929589706168,-0.0679902591445873,0.5265890341390445,apple market update,3,-0.2036477166011362,-0.345471422123892,-0.5427913602425086,-0.20570313262320492,0.13875199999767596,-0.4441313911832003,0.0
2023-04-18,0.4887773036173036,0.0,1,Apple market update,17.72599239640444,1,4,2,0,0,0,-1.1845578752870944,0.3883120977547135,0.5265890341390445,apple market update,3,-0.0679902591445873,-0.2036477166011362,-0.345471422123892,0.038891374002996915,0.31011589459631744,-0.1543177320714822,0.0
2023-04-19,-0.1006096918238999,0.0,0,Apple market update,17.680865367255528,2,4,2,0,0,0,-1.157112174928287,0.3574808574236797,0.5265890341390445,apple market update,3,0.3883120977547135,-0.0679902591445873,-0.2036477166011362,0.22593423201126886,0.25501244326700845,0.02573671146175549,0.0
2023-04-20,0.2628638876087643,0.0,0,Apple market update,17.77549292539843,3,4,2,0,0,0,-1.1802243436514932,-0.4317988950507867,0.5265890341390445,apple market update,3,0.3574808574236797,0.3883120977547135,-0.0679902591445873,0.10466468670920238,0.4648467728845225,0.008471216876376541,0.0
2023-04-21,0.2925526835997258,0.0,1,Apple market update,17.881752258049474,4,4,2,0,1,0,-1.2189853766143697,-0.6784488176990574,0.5265890341390445,apple market update,3,-0.4317988950507867,0.3574808574236797,0.3883120977547135,-0.2509222851087212,0.5411329170990024,-0.08648900334320771,0.0
2023-04-24,-0.8560151046391499,0.0,0,Apple market update,17.551979479509253,0,4,2,1,0,0,-1.2115220721308342,0.0430022060471344,0.5265890341390445,apple market update,3,-0.6784488176990574,-0.4317988950507867,0.3574808574236797,-0.3557485022342363,0.3666887530341926,-0.06429051030486337,0.0
2023-04-25,0.4018092107359393,0.0,0,Apple market update,17.701479094396433,1,4,2,0,0,0,-1.2485978427909763,-0.6537838254342304,0.5265890341390445,apple market update,3,0.0430022060471344,-0.6784488176990574,-0.4317988950507867,-0.4297434790287175,0.40959547425384724,-0.2727096949426522,0.0
2023-04-26,-0.1621666074435447,0.0,1,Apple market update,17.633196531925616,2,4,2,0,0,0,-1.2488385945485094,-0.0803227552770009,0.5265890341390445,apple market update,3,-0.6537838254342304,0.0430022060471344,-0.6784488176990574,-0.23036812488803204,0.3718371997570589,-0.36027041748278826,0.0
2023-04-28,-0.4084544547527973,0.0,0,Apple market update,17.827847584891533,4,4,2,0,1,0,-1.108480319906543,0.3883120977547135,0.5265890341390445,apple market update,3,-0.0803227552770009,-0.6537838254342304,0.0430022060471344,-0.11526482765217234,0.5219259426376105,-0.19624821892168823,0.0
2023-05-01,-0.1189865457927474,0.0,0,Apple market update,17.77580742287095,0,5,2,1,0,0,-1.1106470857243436,-0.1049877475418279,0.5265890341390445,apple market update,3,0.3883120977547135,-0.0803227552770009,-0.6537838254342304,0.06766719831196183,0.2779603462993335,-0.08155600489024231,0.0
2023-05-02,-0.1940014129327652,0.0,0,Apple market update,17.695541243146362,1,5,2,0,0,0,-1.135444516750283,-0.4564638873156138,0.5265890341390445,apple market update,3,-0.1049877475418279,0.3883120977547135,-0.0803227552770009,-0.05771317903424248,0.42436750565820824,-0.18144922356279197,0.0
2023-05-03,0.7622901218174795,0.0,0,Apple market update,17.99198796507739,2,5,2,0,0,0,-1.1612049548063554,-0.4749626315142341,0.5265890341390445,apple market update,3,-0.4564638873156138,-0.1049877475418279,0.3883120977547135,-0.3454714221238917,0.20847025972450103,-0.14568498477879271,0.0
2023-05-04,0.5788622872123724,0.0,1,Apple market update,18.212861683029736,3,5,2,0,0,0,-1.2006882430418313,-0.6846150657652643,0.5265890341390445,apple market update,3,-0.4749626315142341,-0.4564638873156138,-0.1049877475418279,-0.5386805281983705,0.12672102361241916,-0.2665434468764454,0.0
2023-05-08,-1.76743700046808,0.0,0,Apple market update,17.840197760118635,0,5,2,1,0,0,-1.0179576590739874,-0.0988214994756212,0.5265890341390445,apple market update,3,-0.6846150657652643,-0.4749626315142341,-0.4564638873156138,-0.41946639891837295,0.2968137453872975,-0.3639701663225123,0.0
2023-05-09,-0.5427102114283452,0.0,1,Apple market update,17.629411255259036,1,5,2,0,0,0,-1.0588854578546645,-0.690781313831471,0.5265890341390445,apple market update,3,-0.0988214994756212,-0.6846150657652643,-0.4749626315142341,-0.4914059596907852,0.340002094781235,-0.48112887958044104,0.0
2023-05-10,0.4529477413555116,0.0,1,Apple market update,17.799379712408765,2,5,2,0,0,0,-1.0165131485287875,0.5671332916747098,0.5265890341390445,apple market update,3,-0.690781313831471,-0.0988214994756212,-0.6846150657652643,-0.07415650721079388,0.6293199186971685,-0.2764094437823762,0.0
2023-05-11,-0.1977578357181651,0.0,0,Apple market update,17.717780173345137,3,5,2,0,0,0,-1.011938865135653,-0.0063277784825196,0.5265890341390445,apple market update,3,0.5671332916747098,-0.690781313831471,-0.0988214994756212,-0.043325266879760016,0.6297728950163073,-0.1826824731760333,0.0
2023-05-12,-0.2035484360554552,0.0,0,Apple market update,17.63395011393082,4,5,2,0,1,0,-1.0343287785862585,-0.4071339027859597,0.5265890341390445,apple market update,3,-0.0063277784825196,0.5671332916747098,-0.690781313831471,0.05122387013541043,0.48967671554255804,-0.1271862405801724,0.0
2023-05-15,-0.5145786001181636,0.0,0,Apple market update,17.43361075130475,0,5,2,1,0,0,-1.0461256147053946,-0.2529777011307904,0.5265890341390445,apple market update,3,-0.4071339027859597,-0.0063277784825196,0.5671332916747098,-0.2221464607997563,0.2021739630987356,-0.1580174809112062,0.0
2023-05-17,0.8169644502051043,0.0,1,Apple market update,17.87511875463329,2,5,2,0,0,0,-1.0314397574958574,0.1478284231726495,0.5265890341390445,apple market update,3,-0.2529777011307904,-0.4071339027859597,-0.0063277784825196,-0.17076106024803325,0.2864707277138116,0.009704466489617892,0.0
2023-05-18,0.3334636265334269,0.0,1,Apple market update,17.997510332924836,3,5,2,0,0,0,-0.9753445979905776,0.7706194778595332,0.5265890341390445,apple market update,3,0.1478284231726495,-0.2529777011307904,-0.4071339027859597,0.22182339996713105,0.5157947640800059,0.05040170372658257,0.0
2023-05-19,-0.4071997530463045,0.0,0,Apple market update,17.837454681674654,4,5,2,0,1,0,-0.97269632865771,-0.0371590188135535,0.5265890341390445,apple market update,3,0.7706194778595332,0.1478284231726495,-0.2529777011307904,0.29376296073954333,0.42320112460035497,0.04423545566037579,0.0
2023-05-22,-0.6402086712127787,-3.469446951953614e-18,0,Apple market update,17.589900077246348,0,5,2,1,0,0,-0.9955677456233826,-0.4133001508521664,0.5265890341390445,apple market update,3,-0.0371590188135535,0.7706194778595332,0.1478284231726495,0.10672010273127136,0.6049316680622655,0.04300220604713443,0.0
2023-05-23,0.4091368633423349,0.0,1,Apple market update,17.742368992205932,1,5,2,0,0,0,-1.0581632025820642,-1.0114262132742229,0.5265890341390445,apple market update,3,-0.4133001508521664,-0.0371590188135535,0.7706194778595332,-0.48729512764664734,0.491330422418232,-0.10868749638155206,0.0
2023-05-24,-0.2920835761034208,0.0,1,Apple market update,17.62535688505239,2,5,2,0,0,0,-1.0516629051286623,0.0245034618485141,0.5265890341390445,apple market update,3,-1.0114262132742229,-0.4133001508521664,-0.0371590188135535,-0.46674096742595816,0.5200283776939779,-0.1333524886463791,0.0
2023-05-25,0.5682038154391545,0.0,1,Apple market update,17.84190279642753,3,5,2,0,0,0,-1.024217204769856,0.3389821132250594,0.5265890341390445,apple market update,3,0.0245034618485141,-1.0114262132742229,-0.4133001508521664,-0.2159802127335496,0.7065939147594021,-0.2196799615732739,0.0
2023-05-26,-0.0396275059009279,0.0,1,Apple market update,17.819839252412972,4,5,2,0,1,0,-0.966436782961842,0.7952844701243603,0.5265890341390445,apple market update,3,0.3389821132250594,0.0245034618485141,-1.0114262132742229,0.38625668173264477,0.3875590333102378,-0.05319126378569115,0.0
2023-05-30,0.0716410271632076,0.0,0,Apple market update,17.840226350130205,1,5,2,0,0,0,-0.9218977078181648,0.5856320358733301,0.5265890341390445,apple market update,3,0.7952844701243603,0.3389821132250594,0.0245034618485141,0.5732995397409169,0.22840102467722367,0.14659517355940815,0.0
2023-05-31,1.4076001446236523,0.0,1,Apple market update,18.416926716400077,2,5,2,0,0,0,-0.9231014666058316,-0.0926552514094144,0.5265890341390445,apple market update,3,0.5856320358733301,0.7952844701243603,0.3389821132250594,0.4294204181960923,0.4641236789826325,0.33034936593236985,0.0
2023-06-01,-0.9568345487304192,0.0,1,Apple market update,18.048192874974628,3,6,2,0,0,0,-0.8556909744964823,0.9124431833822888,0.5265890341390445,apple market update,3,-0.0926552514094144,0.5856320358733301,0.7952844701243603,0.4684733226154017,0.5126893201290356,0.5079373102391248,0.0
2023-06-02,-0.2616283116950996,0.0,0,Apple market update,17.942594957889163,4,6,2,0,1,0,-0.8352270751061442,0.2218233999671307,0.5265890341390445,apple market update,3,0.9124431833822888,-0.0926552514094144,0.5856320358733301,0.34720377731333524,0.5141457917485954,0.48450556758753915,0.0
2023-06-05,1.624648442995066,0.0,0,Apple market update,18.61909299012766,0,6,2,1,0,0,-0.8677285623731519,-0.5427913602425086,0.5265890341390445,apple market update,3,0.2218233999671307,0.9124431833822888,-0.0926552514094144,0.19715840770230383,0.7279307423253162,0.21689040151416533,0.0
2023-06-06,-1.5984165156620522,0.0,0,Apple market update,17.9875628115222,1,6,2,0,0,0,-0.8766363774018875,-0.2036477166011362,0.5265890341390445,apple market update,3,-0.5427913602425086,0.2218233999671307,0.9124431833822888,-0.17487189229217115,0.3831187399894538,0.05903445101927203,0.0
2023-06-07,-0.1025516276307518,0.0,1,Apple market update,17.941751011313396,2,6,2,0,0,0,-0.9096193681839616,-0.5551238563749221,0.5265890341390445,apple market update,3,-0.2036477166011362,-0.5427913602425086,0.2218233999671307,-0.43385431107285544,0.19946009555526298,-0.03345926997382952,0.0
